"id","user_id","vehicle_model_id","package_id","travel_type_id","from_area_id","to_area_id","from_city_id","to_city_id","from_date","to_date","online_booking","mobile_site_booking","booking_created","from_lat","from_long","to_lat","to_long","X","X.1","Car_Cancellation"
150003,31224,12,1,3,1263,NA,NA,NA,1,NA,0,0,1,12.96897,77.59456,NA,NA,NA,NA,"0"
150004,31224,24,1,3,1263,NA,NA,NA,1,NA,0,0,1,12.96897,77.59456,NA,NA,NA,NA,"0"
150005,31280,12,NA,2,1223,393,NA,NA,1,NA,0,0,1,13.012419,77.555151,13.19956,77.70688,NA,NA,"0"
150006,31224,12,1,3,1263,NA,NA,NA,1,NA,0,0,1,12.96897,77.59456,NA,NA,NA,NA,"0"
150010,31224,12,1,3,1263,NA,NA,NA,1,NA,0,0,1,12.96897,77.59456,NA,NA,NA,NA,"0"
150013,29889,85,1,3,1157,NA,NA,NA,1,NA,0,0,1,13.05121,77.54113,NA,NA,NA,NA,"0"
150021,31285,12,1,3,413,NA,NA,NA,1,NA,0,0,1,12.92171,77.59017,NA,NA,NA,NA,"0"
150023,27475,12,NA,2,330,220,NA,NA,1,"5/20/2013",1,0,1,12.858833,77.589127,12.99722,77.62003,NA,NA,"0"
150028,30869,12,1,3,1017,NA,NA,NA,1,NA,0,0,1,13.11084,77.60074,NA,NA,NA,NA,"0"
150031,31288,12,NA,2,1052,1205,NA,NA,1,NA,1,0,1,12.912695,77.576265,13.01899,77.54744,NA,NA,"0"
150036,16910,28,NA,2,393,83,NA,NA,1,NA,0,0,1,13.19956,77.70688,12.92415,77.67229,NA,NA,"0"
150044,31296,12,NA,2,292,1230,NA,NA,1,NA,0,0,1,12.93944,77.62923,13.02239,77.59492,NA,NA,"0"
150046,31297,12,NA,2,1010,293,NA,NA,1,NA,0,0,1,12.96691,77.74935,12.849482,77.663187,NA,NA,"0"
150055,31303,12,NA,2,1017,471,NA,NA,2,NA,0,0,1,13.11084,77.60074,13.01854,77.63524,NA,NA,"0"
150063,21204,12,NA,2,515,1384,NA,NA,1,NA,0,0,1,12.97896,77.67345,13.02853,77.54625,NA,NA,"0"
150071,31314,12,NA,2,61,357,NA,NA,1,NA,1,0,1,12.96298,77.71229,13.03064,77.6491,NA,NA,"0"
150074,25741,12,NA,2,1289,1384,NA,NA,1,NA,1,0,1,12.977795,77.544204,13.02853,77.54625,NA,NA,"0"
150078,31317,12,NA,2,92,585,NA,NA,1,NA,0,1,1,12.99569,77.6835,12.97677,77.5727,NA,NA,"0"
150082,31319,28,NA,2,466,393,NA,NA,2,NA,0,0,1,13.017436,77.64458,13.19956,77.70688,NA,NA,"0"
150095,6570,85,NA,2,1017,168,NA,NA,2,NA,1,0,1,13.11084,77.60074,12.99313,77.59828,NA,NA,"0"
150098,31330,12,NA,2,300,1186,NA,NA,2,NA,0,0,1,12.94554,77.57133,13.00983,77.62967,NA,NA,"0"
150101,15097,12,NA,2,1102,292,NA,NA,2,NA,0,0,1,12.93652,77.54481,12.93944,77.62923,NA,NA,"0"
150103,31334,12,NA,2,83,393,NA,NA,2,NA,1,0,1,12.92415,77.67229,13.19956,77.70688,NA,NA,"1"
150106,31337,28,NA,2,585,1306,NA,NA,2,NA,0,0,1,12.97677,77.5727,12.976844,77.718582,NA,NA,"0"
150118,31344,28,NA,2,625,1371,NA,NA,1,NA,1,0,1,12.95431,77.6553,13.000418,77.674835,NA,NA,"1"
150124,12891,12,NA,2,1371,1353,NA,NA,2,NA,0,0,1,13.000418,77.674835,12.966545,77.711639,NA,NA,"0"
150125,31349,12,1,3,466,NA,NA,NA,2,NA,0,0,1,13.017436,77.64458,NA,NA,NA,NA,"0"
150127,31350,10,NA,2,1371,1059,NA,NA,2,NA,0,0,1,13.000418,77.674835,12.90881,77.631127,NA,NA,"0"
150129,20699,12,NA,2,293,1038,NA,NA,1,NA,1,0,1,12.849482,77.663187,12.981266,77.637162,NA,NA,"1"
150130,31351,12,1,3,1133,NA,NA,NA,2,NA,0,0,1,12.9744,77.69183,NA,NA,NA,NA,"0"
150133,26382,12,NA,2,1089,393,NA,NA,2,NA,0,0,1,12.99517,77.731147,13.19956,77.70688,NA,NA,"0"
150136,12589,85,NA,2,1365,393,NA,NA,2,NA,0,0,1,12.845653,77.677925,13.19956,77.70688,NA,NA,"0"
150137,31356,12,NA,2,949,58,NA,NA,1,NA,0,0,1,12.98275,77.61582,12.88963,77.60119,NA,NA,"0"
150144,31362,12,NA,2,1102,793,NA,NA,2,NA,1,0,1,12.93652,77.54481,13.02239,77.59492,NA,NA,"0"
150152,31365,28,1,3,1214,NA,NA,NA,2,"5/20/2013",0,1,1,12.97672,77.64927,NA,NA,NA,NA,"0"
150161,31371,12,NA,2,1301,393,NA,NA,2,NA,1,0,2,12.937222,77.626915,13.19956,77.70688,NA,NA,"0"
150170,31376,12,NA,2,1384,1086,NA,NA,2,"5/21/2013",1,0,2,13.02853,77.54625,12.907487,77.64729,NA,NA,"0"
150172,28789,12,NA,2,83,977,NA,NA,2,NA,1,0,2,12.92415,77.67229,12.969933,77.533286,NA,NA,"0"
150181,36043,85,NA,2,450,238,NA,NA,2,NA,0,0,2,12.9334,77.62652,12.93711,77.60171,NA,NA,"0"
150186,31176,12,1,3,450,NA,NA,NA,2,"5/20/2013",0,1,2,12.9334,77.62652,NA,NA,NA,NA,"0"
150196,32769,24,1,3,1387,NA,NA,NA,3,NA,0,0,2,12.916941,77.589051,NA,NA,NA,NA,"0"
150206,30126,12,NA,2,293,1237,NA,NA,4,NA,0,0,2,12.849482,77.663187,12.92645,77.61206,NA,NA,"0"
150208,30126,12,NA,2,293,1237,NA,NA,6,NA,0,0,2,12.849482,77.663187,12.92645,77.61206,NA,NA,"0"
150209,31397,12,NA,2,590,393,NA,NA,2,NA,1,0,2,13.00826,77.56433,13.19956,77.70688,NA,NA,"0"
150210,31398,12,NA,2,1056,1371,NA,NA,3,NA,0,0,2,12.919199,77.60931,13.000418,77.674835,NA,NA,"0"
150214,31402,12,NA,2,1026,1384,NA,NA,2,"5/21/2013",1,0,2,13.10482,77.57631,13.02853,77.54625,NA,NA,"0"
150216,31403,12,1,3,292,NA,NA,NA,2,"5/20/2013",1,0,2,12.93944,77.62923,NA,NA,NA,NA,"0"
150217,868,12,2,3,219,NA,NA,NA,2,NA,0,0,2,12.97029,77.56597,NA,NA,NA,NA,"0"
150219,29827,12,NA,2,117,25,NA,NA,2,NA,0,0,2,12.86966,77.62737,12.98059,77.57475,NA,NA,"0"
150229,24411,12,NA,2,393,1052,NA,NA,1,NA,1,0,2,13.19956,77.70688,12.912695,77.576265,NA,NA,"0"
150234,31410,12,NA,2,410,1021,NA,NA,7,NA,0,0,2,13.05121,77.54113,13.02853,77.54625,NA,NA,"0"
150236,21479,12,NA,2,393,1136,NA,NA,5,NA,1,0,2,13.19956,77.70688,12.99049,77.69798,NA,NA,"0"
150246,23948,85,NA,2,1056,174,NA,NA,2,NA,1,0,2,12.919199,77.60931,12.96319,77.5254,NA,NA,"0"
150247,31418,28,NA,2,417,115,NA,NA,2,NA,1,0,2,12.96539,77.65863,12.99319,77.54472,NA,NA,"0"
150260,36040,12,NA,2,1155,353,NA,NA,2,NA,1,0,2,12.90245,77.66081,13.03241,77.59914,NA,NA,"0"
150262,31428,12,NA,2,1053,1384,NA,NA,2,"5/21/2013",1,0,2,12.912799,77.589784,13.02853,77.54625,NA,NA,"0"
150267,18615,12,NA,2,149,1026,NA,NA,2,NA,0,0,2,12.93022,77.56039,13.10482,77.57631,NA,NA,"0"
150268,31433,12,NA,2,1282,1192,NA,NA,2,NA,1,0,2,12.959687,77.747099,12.97677,77.5727,NA,NA,"0"
150273,31436,12,NA,2,6,793,NA,NA,2,NA,1,0,2,12.97739,77.61762,13.02239,77.59492,NA,NA,"0"
150279,29427,12,NA,2,393,450,NA,NA,2,NA,0,0,2,13.19956,77.70688,12.9334,77.62652,NA,NA,"0"
150284,31443,12,NA,2,1374,463,NA,NA,2,NA,1,0,2,13.02607,77.538196,12.96037,77.58132,NA,NA,"0"
150291,31449,28,NA,2,168,515,NA,NA,3,NA,1,0,2,12.99313,77.59828,12.97896,77.67345,NA,NA,"0"
150292,31448,85,NA,2,269,1384,NA,NA,3,NA,0,0,2,12.9744,77.69183,13.02853,77.54625,NA,NA,"0"
150293,31450,28,NA,2,156,393,NA,NA,2,NA,1,0,2,13.02622,77.70143,13.19956,77.70688,NA,NA,"0"
150295,31451,87,NA,1,1351,NA,15,55,3,"5/25/2013",0,0,2,12.894352,77.675265,NA,NA,NA,NA,"0"
150296,7458,28,NA,2,1189,393,NA,NA,3,NA,1,0,2,12.91873,77.61494,13.19956,77.70688,NA,NA,"0"
150303,31395,12,NA,1,1147,NA,15,29,3,"5/23/2013",0,0,2,13.03064,77.6491,NA,NA,NA,NA,"0"
150306,31457,12,NA,2,142,1384,NA,NA,3,NA,1,0,2,12.91281,77.60923,13.02853,77.54625,NA,NA,"0"
150318,31459,12,2,3,776,NA,NA,NA,3,"5/21/2013",1,0,2,13.01508,77.67796,NA,NA,NA,NA,"0"
150319,31423,85,NA,2,625,269,NA,NA,4,NA,0,0,2,12.95431,77.6553,12.9744,77.69183,NA,NA,"0"
150322,31423,12,NA,2,625,269,NA,NA,7,NA,0,0,2,12.95431,77.6553,12.9744,77.69183,NA,NA,"0"
150323,29285,12,NA,2,571,1384,NA,NA,3,NA,1,0,2,12.95185,77.69642,13.02853,77.54625,NA,NA,"0"
150328,31461,28,NA,2,463,87,NA,NA,3,NA,1,0,2,12.96037,77.58132,12.97003,77.60658,NA,NA,"0"
150331,5120,10,NA,2,1189,1068,NA,NA,3,NA,0,0,3,12.91873,77.61494,13.044009,77.606805,NA,NA,"0"
150337,3952,12,NA,2,1322,452,NA,NA,3,NA,0,1,3,12.889133,77.639811,12.95278,77.59088,NA,NA,"0"
150340,31466,12,1,3,1017,NA,NA,NA,3,NA,0,0,3,13.11084,77.60074,NA,NA,NA,NA,"0"
150341,31467,12,2,3,142,NA,NA,NA,3,NA,0,0,3,12.91281,77.60923,NA,NA,NA,NA,"0"
150346,31469,85,NA,2,571,1017,NA,NA,3,NA,0,0,3,12.95185,77.69642,13.11084,77.60074,NA,NA,"0"
150350,30337,12,NA,2,363,585,NA,NA,3,NA,0,0,3,12.99287,77.71662,12.97677,77.5727,NA,NA,"0"
150360,21050,12,2,3,1017,NA,NA,NA,3,NA,0,0,3,13.11084,77.60074,NA,NA,NA,NA,"0"
150375,31478,12,NA,2,184,1165,NA,NA,3,NA,0,0,3,12.95871,77.56337,12.990947,77.687112,NA,NA,"0"
150376,14063,12,NA,2,156,1054,NA,NA,3,NA,0,0,3,13.02622,77.70143,12.90184,77.581587,NA,NA,"0"
150382,14063,12,NA,2,1393,171,NA,NA,4,NA,0,0,3,13.19966,77.70688,12.98479,77.66128,NA,NA,"0"
150384,31351,85,NA,2,1133,585,NA,NA,4,NA,0,0,3,12.9744,77.69183,12.97677,77.5727,NA,NA,"0"
150387,27557,65,1,3,722,NA,NA,NA,3,NA,0,0,3,12.91567,77.55465,NA,NA,NA,NA,"0"
150388,23948,12,NA,2,1056,187,NA,NA,3,NA,1,0,3,12.919199,77.60931,12.95892,77.5277,NA,NA,"0"
150390,31482,65,NA,2,585,492,NA,NA,4,NA,0,0,3,12.97677,77.5727,12.851218,77.521664,NA,NA,"0"
150402,24298,12,NA,2,271,1393,NA,NA,3,NA,0,0,3,12.95641,77.64076,13.19966,77.70688,NA,NA,"0"
150408,29275,28,NA,2,768,433,NA,NA,4,NA,0,0,3,12.98999,77.55332,12.91226,77.59773,NA,NA,"0"
150415,31494,12,NA,2,1351,585,NA,NA,3,NA,0,0,3,12.894352,77.675265,12.97677,77.5727,NA,NA,"0"
150418,31496,12,1,3,1084,NA,NA,NA,3,NA,0,0,3,12.892657,77.581866,NA,NA,NA,NA,"0"
150426,31502,12,NA,1,873,NA,15,89,3,"5/24/2013",0,0,3,12.96959,77.60051,NA,NA,NA,NA,"0"
150430,31504,10,NA,2,585,1368,NA,NA,4,NA,1,0,3,12.97677,77.5727,12.824606,77.680279,NA,NA,"0"
150434,31508,12,NA,2,396,793,NA,NA,3,NA,1,0,3,12.92073,77.66482,13.02239,77.59492,NA,NA,"0"
150442,31511,12,NA,2,1066,1192,NA,NA,4,NA,1,0,3,12.993879,77.660905,12.97677,77.5727,NA,NA,"0"
150444,17685,12,1,3,448,NA,NA,NA,4,"5/22/2013",1,0,3,12.92732,77.63575,NA,NA,NA,NA,"0"
150447,16333,12,NA,2,1384,1154,NA,NA,4,NA,0,0,3,13.02853,77.54625,12.87153,77.60206,NA,NA,"0"
150464,31520,12,1,3,58,NA,NA,NA,4,"5/22/2013",1,0,3,12.88963,77.60119,NA,NA,NA,NA,"0"
150466,13354,12,NA,2,297,1129,NA,NA,4,NA,0,0,3,12.99789,77.61488,12.99722,77.62003,NA,NA,"0"
150470,3367,65,NA,1,1163,NA,NA,42,5,"6/3/2013",1,0,4,13.00794,77.7329,NA,NA,NA,NA,"0"
150480,31525,87,NA,2,1032,393,NA,NA,4,"5/23/2013",1,0,4,12.913301,77.685592,13.19956,77.70688,NA,NA,"0"
150486,31531,12,2,3,601,NA,NA,NA,4,NA,0,0,4,13.02434,77.56593,NA,NA,NA,NA,"0"
150498,23101,85,NA,2,1102,117,NA,NA,4,NA,0,0,4,12.93652,77.54481,12.86966,77.62737,NA,NA,"0"
150522,31384,85,NA,2,1036,393,NA,NA,5,NA,0,0,4,12.925568,77.580568,13.19956,77.70688,NA,NA,"0"
150528,23948,12,NA,2,1056,187,NA,NA,4,NA,1,0,4,12.919199,77.60931,12.95892,77.5277,NA,NA,"0"
150540,21343,12,NA,2,410,1205,NA,NA,5,NA,0,0,4,13.05121,77.54113,13.01899,77.54744,NA,NA,"0"
150546,27992,12,NA,2,708,1156,NA,NA,4,NA,0,0,4,13.03504,77.62341,13.05121,77.54113,NA,NA,"0"
150562,31563,12,NA,2,832,393,NA,NA,4,NA,0,0,4,12.88019,77.64558,13.19956,77.70688,NA,NA,"0"
150572,28359,85,NA,2,238,393,NA,NA,5,NA,0,0,4,12.93711,77.60171,13.19956,77.70688,NA,NA,"0"
150573,26790,12,NA,2,571,269,NA,NA,5,NA,1,0,4,12.95185,77.69642,12.9744,77.69183,NA,NA,"0"
150582,32223,28,NA,2,571,585,NA,NA,2,NA,0,0,4,12.95185,77.69642,12.97677,77.5727,NA,NA,"0"
150597,4318,12,NA,2,949,763,NA,NA,5,NA,0,0,4,12.98275,77.61582,12.96155,77.61572,NA,NA,"0"
150608,31593,12,NA,2,541,393,NA,NA,5,NA,0,0,4,12.93524,77.61997,13.19956,77.70688,NA,NA,"0"
150609,31594,85,NA,2,142,393,NA,NA,5,NA,1,0,4,12.91281,77.60923,13.19956,77.70688,NA,NA,"0"
150614,31599,12,NA,2,58,393,NA,NA,5,NA,1,0,4,12.88963,77.60119,13.19956,77.70688,NA,NA,"0"
150617,31601,12,NA,2,788,393,NA,NA,5,NA,1,0,4,12.92471,77.49867,13.19956,77.70688,NA,NA,"0"
150627,17870,12,NA,2,2,393,NA,NA,5,NA,1,0,4,12.99212,77.67218,13.19956,77.70688,NA,NA,"0"
150630,26490,12,2,3,1365,NA,NA,NA,5,NA,0,0,5,12.845653,77.677925,NA,NA,NA,NA,"0"
150633,31611,10,NA,2,1084,393,NA,NA,5,NA,0,0,5,12.892657,77.581866,13.19956,77.70688,NA,NA,"0"
150637,21666,12,NA,2,293,1262,NA,NA,5,NA,1,0,5,12.849482,77.663187,12.81575,77.68465,NA,NA,"0"
150650,31622,65,NA,2,1274,1384,NA,NA,5,NA,1,0,5,12.943041,77.696158,13.02853,77.54625,NA,NA,"0"
150653,31624,54,NA,1,393,NA,15,29,7,"6/20/2013",0,0,5,13.19956,77.70688,NA,NA,NA,NA,"0"
150655,31624,24,NA,1,393,NA,15,31,6,"5/25/2013",0,0,5,13.19956,77.70688,NA,NA,NA,NA,"0"
150660,3823,24,NA,2,516,393,NA,NA,6,NA,0,0,5,13.0056,77.65799,13.19956,77.70688,NA,NA,"0"
150665,27014,12,NA,2,393,572,NA,NA,5,NA,0,0,5,13.19956,77.70688,12.91873,77.61494,NA,NA,"0"
150672,28929,12,1,3,297,NA,NA,NA,5,NA,0,0,5,12.99789,77.61488,NA,NA,NA,NA,"0"
150673,31631,24,1,3,949,NA,NA,NA,5,NA,0,0,5,12.98275,77.61582,NA,NA,NA,NA,"0"
150677,31542,12,NA,2,24,585,NA,NA,5,NA,0,0,5,13.03289,77.59194,12.97677,77.5727,NA,NA,"0"
150680,31635,12,NA,2,1332,1384,NA,NA,5,"5/24/2013",1,0,5,12.927962,77.599824,13.02853,77.54625,NA,NA,"0"
150687,31640,12,NA,2,363,585,NA,NA,6,NA,0,0,5,12.99287,77.71662,12.97677,77.5727,NA,NA,"0"
150688,31643,12,NA,2,789,393,NA,NA,7,"5/25/2013",1,0,5,12.9634,77.60343,13.19956,77.70688,NA,NA,"0"
150689,31642,28,NA,2,625,105,NA,NA,5,NA,0,0,5,12.95431,77.6553,13.01766,77.64503,NA,NA,"0"
150693,31645,12,NA,2,542,393,NA,NA,6,NA,1,0,5,12.93823,77.62289,13.19956,77.70688,NA,NA,"0"
150699,31651,65,NA,2,393,209,NA,NA,6,NA,1,0,5,13.19956,77.70688,12.97842,77.62972,NA,NA,"0"
150702,31653,12,1,3,1032,NA,NA,NA,5,"5/23/2013",1,0,5,12.913301,77.685592,NA,NA,NA,NA,"0"
150708,31656,85,NA,2,358,145,NA,NA,7,NA,0,0,5,13.13785,77.47725,12.99067,77.65587,NA,NA,"0"
150709,24671,24,NA,2,949,393,NA,NA,7,NA,1,0,5,12.98275,77.61582,13.19956,77.70688,NA,NA,"0"
150711,33002,12,NA,2,1026,611,NA,NA,6,NA,0,0,5,13.10482,77.57631,12.99254,77.5948,NA,NA,"0"
150714,31659,12,NA,2,358,393,NA,NA,6,NA,0,0,5,13.13785,77.47725,13.19956,77.70688,NA,NA,"0"
150723,31666,12,NA,2,1056,393,NA,NA,7,NA,1,0,5,12.919199,77.60931,13.19956,77.70688,NA,NA,"0"
150724,31665,28,NA,2,105,1102,NA,NA,5,NA,0,0,5,13.01766,77.64503,12.93652,77.54481,NA,NA,"0"
150728,31669,12,NA,2,585,572,NA,NA,6,"5/25/2013",1,0,5,12.97677,77.5727,12.91873,77.61494,NA,NA,"0"
150732,24111,12,NA,2,1365,393,NA,NA,4,NA,1,0,5,12.845653,77.677925,13.19956,77.70688,NA,NA,"0"
150741,31675,89,NA,2,1013,452,NA,NA,5,NA,1,0,5,12.9475,77.65878,12.95278,77.59088,NA,NA,"0"
150745,31676,54,NA,1,768,NA,15,29,6,"5/24/2013",0,0,5,12.98999,77.55332,NA,NA,NA,NA,"0"
150753,40464,12,NA,2,1257,1239,NA,NA,5,NA,1,0,5,12.934477,77.611284,12.97251,77.61954,NA,NA,"1"
150754,27227,12,NA,2,1257,1239,NA,NA,5,NA,1,0,5,12.934477,77.611284,12.97251,77.61954,NA,NA,"1"
150761,2266,65,NA,2,1119,393,NA,NA,6,NA,0,0,5,12.93022,77.56039,13.19956,77.70688,NA,NA,"0"
150762,31684,85,NA,2,264,585,NA,NA,6,"5/25/2013",1,0,5,12.90721,77.69544,12.97677,77.5727,NA,NA,"0"
150771,4778,12,NA,2,1136,393,NA,NA,6,NA,1,0,5,12.99049,77.69798,13.19956,77.70688,NA,NA,"0"
150788,31693,12,NA,2,1384,1333,NA,NA,6,NA,1,0,5,13.02853,77.54625,12.895675,77.602293,NA,NA,"0"
150803,4318,12,NA,2,949,763,NA,NA,6,NA,0,0,5,12.98275,77.61582,12.96155,77.61572,NA,NA,"0"
150807,20570,12,NA,2,689,1068,NA,NA,6,NA,0,0,5,12.97672,77.64927,13.044009,77.606805,NA,NA,"0"
150810,31704,12,NA,2,1226,393,NA,NA,6,NA,1,0,5,13.01508,77.67796,13.19956,77.70688,NA,NA,"1"
150812,31705,65,NA,1,571,NA,NA,29,6,"5/25/2013",1,0,6,12.95185,77.69642,NA,NA,NA,NA,"0"
150821,868,12,NA,2,502,1142,NA,NA,6,NA,0,0,6,12.90084,77.56483,13.03369,77.62821,NA,NA,"0"
150822,31712,89,NA,2,869,1068,NA,NA,6,NA,0,1,6,12.93545,77.5547,13.044009,77.606805,NA,NA,"0"
150823,25711,12,NA,2,585,571,NA,NA,6,NA,0,0,6,12.97677,77.5727,12.95185,77.69642,NA,NA,"0"
150824,31698,65,2,3,238,NA,NA,NA,6,"5/24/2013",1,0,6,12.93711,77.60171,NA,NA,NA,NA,"1"
150827,20598,28,NA,2,448,1254,NA,NA,6,NA,0,0,6,12.92732,77.63575,12.934048,77.580568,NA,NA,"0"
150829,31716,12,NA,2,1026,1286,NA,NA,6,NA,0,0,6,13.10482,77.57631,12.973448,77.62032,NA,NA,"0"
150834,31723,12,NA,2,1038,1068,NA,NA,6,NA,0,0,6,12.981266,77.637162,13.044009,77.606805,NA,NA,"0"
150837,1184,12,NA,2,708,488,NA,NA,6,NA,0,0,6,13.03504,77.62341,12.959979,77.647998,NA,NA,"0"
150841,6150,87,NA,1,1010,NA,15,190,6,"5/24/2013",0,0,6,12.96691,77.74935,NA,NA,NA,NA,"0"
150845,31734,12,NA,1,869,NA,NA,32,6,"5/24/2013",1,0,6,12.93545,77.5547,NA,NA,NA,NA,"0"
150848,20598,12,NA,2,1254,448,NA,NA,6,NA,0,0,6,12.934048,77.580568,12.92732,77.63575,NA,NA,"0"
150853,28864,12,NA,2,1096,393,NA,NA,7,NA,0,0,6,12.96519,77.71932,13.19956,77.70688,NA,NA,"0"
150857,20598,28,NA,2,393,448,NA,NA,6,NA,0,0,6,13.19956,77.70688,12.92732,77.63575,NA,NA,"0"
150860,30885,65,2,3,1089,NA,NA,NA,7,NA,0,0,6,12.99517,77.731147,NA,NA,NA,NA,"0"
150864,3124,12,NA,2,197,393,NA,NA,7,NA,1,0,6,12.9119,77.54682,13.19956,77.70688,NA,NA,"0"
150876,31747,85,NA,2,414,463,NA,NA,6,NA,0,1,6,13.00397,77.59964,12.96037,77.58132,NA,NA,"0"
150883,28545,85,NA,2,1098,585,NA,NA,6,NA,1,0,6,12.93652,77.54481,12.97677,77.5727,NA,NA,"0"
150884,31754,12,2,3,171,NA,NA,NA,6,NA,0,0,6,12.98479,77.66128,NA,NA,NA,NA,"0"
150887,74,85,NA,2,667,1384,NA,NA,6,NA,0,0,6,12.97165,77.51316,13.02853,77.54625,NA,NA,"0"
150890,31757,12,NA,2,1068,393,NA,NA,6,NA,0,0,6,13.044009,77.606805,13.19956,77.70688,NA,NA,"0"
150894,31762,28,NA,2,681,585,NA,NA,7,NA,1,0,6,13.09925,77.38845,12.97677,77.5727,NA,NA,"0"
150898,31764,12,NA,2,1142,1384,NA,NA,6,NA,0,0,6,13.03369,77.62821,13.02853,77.54625,NA,NA,"0"
150899,5641,12,1,3,122,NA,NA,NA,1,NA,0,0,6,12.99682,77.60436,NA,NA,NA,NA,"0"
150902,15774,12,NA,2,814,571,NA,NA,6,NA,0,0,6,12.908993,77.6889,12.95185,77.69642,NA,NA,"0"
150903,31766,12,NA,2,575,393,NA,NA,7,NA,0,0,6,13.03017,77.56684,13.19956,77.70688,NA,NA,"0"
150910,31769,12,NA,2,396,393,NA,NA,7,NA,0,0,6,12.92073,77.66482,13.19956,77.70688,NA,NA,"0"
150914,31673,65,NA,1,571,NA,15,55,7,"5/28/2013",0,0,6,12.95185,77.69642,NA,NA,NA,NA,"0"
150919,31775,12,NA,2,1085,1384,NA,NA,7,NA,0,0,6,12.911942,77.651582,13.02853,77.54625,NA,NA,"0"
150920,31776,85,NA,2,793,393,NA,NA,1,NA,0,0,6,13.02239,77.59492,13.19956,77.70688,NA,NA,"0"
150927,25052,12,NA,2,97,293,NA,NA,7,NA,1,0,6,12.97943,77.66125,12.849482,77.663187,NA,NA,"0"
150937,31789,89,NA,2,293,393,NA,NA,7,NA,0,0,6,12.849482,77.663187,13.19956,77.70688,NA,NA,"0"
150943,25507,12,NA,2,393,292,NA,NA,7,NA,0,1,6,13.19956,77.70688,12.93944,77.62923,NA,NA,"1"
150944,30552,12,NA,2,1014,1041,NA,NA,6,NA,0,1,6,12.96715,77.60791,12.974408,77.6648,NA,NA,"0"
150945,31793,89,NA,2,1237,1269,NA,NA,6,NA,0,1,6,12.92645,77.61206,12.958651,77.656762,NA,NA,"0"
150951,31797,12,NA,2,393,49,NA,NA,7,NA,1,0,6,13.19956,77.70688,12.78091,77.77131,NA,NA,"0"
150965,31807,28,NA,2,393,58,NA,NA,2,NA,0,1,6,13.19956,77.70688,12.88963,77.60119,NA,NA,"0"
150987,31818,85,NA,2,393,793,NA,NA,7,NA,1,0,7,13.19956,77.70688,13.02239,77.59492,NA,NA,"0"
150990,22273,12,NA,2,1192,571,NA,NA,7,NA,0,0,7,12.97677,77.5727,12.95185,77.69642,NA,NA,"0"
150992,31820,12,NA,2,1086,1338,NA,NA,7,NA,0,0,7,12.907487,77.64729,13.03017,77.56684,NA,NA,"0"
150996,31824,12,2,3,1111,NA,NA,NA,7,NA,0,0,7,12.90796,77.62418,NA,NA,NA,NA,"0"
150999,31827,12,NA,1,842,NA,15,32,7,"5/26/2013",1,0,7,13,78,NA,NA,NA,NA,"0"
151003,24145,89,2,3,413,NA,NA,NA,1,NA,0,0,7,12.92171,77.59017,NA,NA,NA,NA,"0"
151004,26411,12,NA,2,1173,393,NA,NA,7,NA,0,0,7,12.959979,77.647998,13.19956,77.70688,NA,NA,"0"
151014,29275,85,NA,2,433,768,NA,NA,3,NA,0,0,7,12.91226,77.59773,12.98999,77.55332,NA,NA,"0"
151015,29275,28,NA,2,433,768,NA,NA,4,NA,0,0,7,12.91226,77.59773,12.98999,77.55332,NA,NA,"0"
151029,29459,85,NA,2,542,136,NA,NA,3,NA,0,0,7,12.93823,77.62289,12.90796,77.62418,NA,NA,"0"
151036,29459,12,NA,2,136,542,NA,NA,5,NA,0,0,7,12.90796,77.62418,12.93823,77.62289,NA,NA,"0"
151037,29459,12,NA,2,136,542,NA,NA,6,NA,0,0,7,12.90796,77.62418,12.93823,77.62289,NA,NA,"0"
151048,30290,12,NA,2,1054,1254,NA,NA,5,NA,0,0,7,12.90184,77.581587,12.934048,77.580568,NA,NA,"0"
151050,30290,28,NA,2,1254,1054,NA,NA,2,NA,0,0,7,12.934048,77.580568,12.90184,77.581587,NA,NA,"0"
151051,30290,28,NA,2,1254,1054,NA,NA,3,NA,0,0,7,12.934048,77.580568,12.90184,77.581587,NA,NA,"0"
151053,30290,28,NA,2,1254,1054,NA,NA,4,NA,0,0,7,12.934048,77.580568,12.90184,77.581587,NA,NA,"0"
151056,21027,12,NA,2,585,269,NA,NA,1,NA,0,1,7,12.97677,77.5727,12.9744,77.69183,NA,NA,"0"
151057,868,12,NA,2,1089,447,NA,NA,2,NA,0,0,7,12.99517,77.731147,12.93884,77.69755,NA,NA,"0"
151066,18990,12,1,3,142,NA,NA,NA,1,"5/26/2013",1,0,7,12.91281,77.60923,NA,NA,NA,NA,"0"
151090,24348,12,NA,2,420,585,NA,NA,1,NA,1,0,7,12.94396,77.51043,12.97677,77.5727,NA,NA,"0"
151098,26146,23,NA,2,1264,1384,NA,NA,7,NA,1,0,7,12.835737,77.679599,13.02853,77.54625,NA,NA,"0"
151114,21050,12,1,3,1017,NA,NA,NA,7,NA,0,0,7,13.11084,77.60074,NA,NA,NA,NA,"0"
151119,31855,12,2,3,142,NA,NA,NA,1,"5/26/2013",1,0,7,12.91281,77.60923,NA,NA,NA,NA,"0"
151121,31856,12,NA,1,227,NA,NA,29,2,"5/30/2013",1,0,7,13.00705,77.64421,NA,NA,NA,NA,"0"
